Market_ID,Plan_ID,PPO,Network Score,Satisfaction Score,Premium,Inside Good Share
463,11,0,0.84,0.83,2.2774715,0.08525
463,12,1,0.875,0.91,2.5460226,0.15617
464,12,1,0.875,0.91,2.5759832,0.14973
464,15,1,0.91,0.875,2.5541048,0.17813
464,4,1,0.84,0.78,2.4735844,0.12415
464,8,0,0.92,0.925,2.3533773,0.12535
464,6,0,0.89,0.875,2.3034761,0.11304
464,14,0,0.92,0.85,2.3563174,0.10376
464,16,0,0.88,0.865,2.3513553,0.09550
465,4,1,0.84,0.78,2.4992049,0.14898
465,2,0,0.84,0.825,2.328233,0.09378
465,8,0,0.92,0.925,2.3653449,0.14553
465,3,1,0.9,0.915,2.5935698,0.20671
465,16,0,0.88,0.865,2.33041,0.11756
465,10,0,0.83,0.725,2.2929905,0.07374
465,5,0,0.86,0.8,2.3211282,0.09523
466,8,0,0.92,0.925,2.3853789,0.13753
466,5,0,0.86,0.8,2.3147762,0.09251
466,7,1,0.9,0.85,2.5547678,0.16912
466,13,1,0.78,0.82,2.5012481,0.11066
466,14,0,0.92,0.85,2.3850041,0.10868
466,4,1,0.84,0.78,2.4825773,0.13646
466,9,1,0.85,0.775,2.5051351,0.13196
467,16,0,0.88,0.865,2.3301424,0.12785
467,4,1,0.84,0.78,2.5870941,0.12885
467,6,0,0.89,0.875,2.312079,0.13869
467,10,0,0.83,0.725,2.319899,0.07669
467,11,0,0.84,0.83,2.2785557,0.10725
467,7,1,0.9,0.85,2.5853026,0.20241
467,5,0,0.86,0.8,2.3364493,0.09607
468,15,1,0.91,0.875,2.5572071,0.16584
468,2,0,0.84,0.825,2.3256228,0.08154
468,9,1,0.85,0.775,2.4777184,0.12191
468,6,0,0.89,0.875,2.3301805,0.11011
468,14,0,0.92,0.85,2.3703762,0.10416
468,3,1,0.9,0.915,2.630546,0.14837
468,7,1,0.9,0.85,2.5387672,0.15768
469,1,1,0.91,0.85,2.54601,0.16558
469,14,0,0.92,0.85,2.3745485,0.11285
469,2,0,0.84,0.825,2.3129874,0.08138
469,13,1,0.78,0.82,2.4786577,0.10793
469,16,0,0.88,0.865,2.4012926,0.08669
469,7,1,0.9,0.85,2.5477654,0.15520
469,3,1,0.9,0.915,2.5632772,0.17936
470,10,0,0.83,0.725,2.3401037,0.06407
470,15,1,0.91,0.875,2.5658566,0.17590
470,7,1,0.9,0.85,2.5412318,0.15694
470,1,1,0.91,0.85,2.5775851,0.15586
470,5,0,0.86,0.8,2.3474697,0.08415
470,12,1,0.875,0.91,2.5644242,0.16082
470,11,0,0.84,0.83,2.3203322,0.08787
471,6,0,0.89,0.875,2.3351409,0.11243
471,15,1,0.91,0.875,2.5538613,0.18133
471,7,1,0.9,0.85,2.6105777,0.13520
471,9,1,0.85,0.775,2.5207714,0.11391
471,12,1,0.875,0.91,2.5547721,0.16128
471,16,0,0.88,0.865,2.3364434,0.10402
471,2,0,0.84,0.825,2.3339104,0.07929
472,12,1,0.875,0.91,2.5926203,0.15316
472,7,1,0.9,0.85,2.5490664,0.16336
472,9,1,0.85,0.775,2.5108782,0.11818
472,3,1,0.9,0.915,2.5755079,0.17176
472,2,0,0.84,0.825,2.344822,0.08166
472,5,0,0.86,0.8,2.2982783,0.08880
472,16,0,0.88,0.865,2.3334769,0.11023
473,12,1,0.875,0.91,2.5586916,0.16530
473,16,0,0.88,0.865,2.3192819,0.11007
473,10,0,0.83,0.725,2.2893572,0.06943
473,9,1,0.85,0.775,2.4906751,0.13069
473,6,0,0.89,0.875,2.3067271,0.12081
473,15,1,0.91,0.875,2.5504214,0.18298
473,14,0,0.92,0.85,2.3769314,0.10791
474,1,1,0.91,0.85,2.5490674,0.17287
474,6,0,0.89,0.875,2.3038676,0.12077
474,16,0,0.88,0.865,2.3424281,0.09966
474,8,0,0.92,0.925,2.4701231,0.10065
474,11,0,0.84,0.83,2.3108185,0.08762
474,9,1,0.85,0.775,2.5372738,0.11710
474,3,1,0.9,0.915,2.5731757,0.18743
475,15,1,0.91,0.875,2.5693618,0.19006
475,10,0,0.83,0.725,2.3267097,0.06714
475,12,1,0.875,0.91,2.5733254,0.16252
475,5,0,0.86,0.8,2.3012166,0.09456
475,7,1,0.9,0.85,2.5543321,0.17276
475,16,0,0.88,0.865,2.3309551,0.11147
475,2,0,0.84,0.825,2.341315,0.08593
476,15,1,0.91,0.875,2.559997,0.18939
476,5,0,0.86,0.8,2.3380699,0.09675
476,12,1,0.875,0.91,2.5680492,0.17505
476,4,1,0.84,0.78,2.4958978,0.13486
476,13,1,0.78,0.82,2.5137615,0.10926
476,11,0,0.84,0.83,2.2984859,0.10184
476,10,0,0.83,0.725,2.2980031,0.07745
477,15,1,0.91,0.875,2.5551391,0.19099
477,7,1,0.9,0.85,2.5600623,0.16620
477,3,1,0.9,0.915,2.592816,0.17009
477,11,0,0.84,0.83,2.283692,0.09198
477,5,0,0.86,0.8,2.3175266,0.09059
477,10,0,0.83,0.725,2.3251599,0.06585
477,16,0,0.88,0.865,2.3248654,0.11039
478,3,1,0.9,0.915,2.5711012,0.17407
478,5,0,0.86,0.8,2.3219336,0.08739
478,10,0,0.83,0.725,2.3311492,0.06438
478,14,0,0.92,0.85,2.3754608,0.10758
478,1,1,0.91,0.85,2.5400542,0.16615
478,12,1,0.875,0.91,2.5462307,0.16570
478,4,1,0.84,0.78,2.4849768,0.12274
479,13,1,0.78,0.82,2.5067007,0.11199
479,5,0,0.86,0.8,2.3090641,0.09482
479,1,1,0.91,0.85,2.5559991,0.16895
479,7,1,0.9,0.85,2.5533148,0.17004
479,11,0,0.84,0.83,2.28998,0.09678
479,16,0,0.88,0.865,2.3329616,0.11162
479,4,1,0.84,0.78,2.4749169,0.13422
480,2,0,0.84,0.825,2.3483112,0.08512
480,10,0,0.83,0.725,2.3430882,0.06889
480,12,1,0.875,0.91,2.5678143,0.17495
480,4,1,0.84,0.78,2.5019252,0.13426
480,5,0,0.86,0.8,2.3047753,0.09607
480,14,0,0.92,0.85,2.3891586,0.11893
480,3,1,0.9,0.915,2.5787784,0.20281
481,3,1,0.9,0.915,2.5512062,0.18009
481,2,0,0.84,0.825,2.3250737,0.07969
481,6,0,0.89,0.875,2.3384813,0.10650
481,1,1,0.91,0.85,2.6130198,0.13447
481,4,1,0.84,0.78,2.5146977,0.10965
481,16,0,0.88,0.865,2.3283065,0.10423
481,15,1,0.91,0.875,2.5534275,0.17367
482,12,1,0.875,0.91,2.5467104,0.15920
482,8,0,0.92,0.925,2.3912297,0.12175
482,7,1,0.9,0.85,2.5495958,0.15325
482,3,1,0.9,0.915,2.561671,0.17618
482,4,1,0.84,0.78,2.4690109,0.12478
482,10,0,0.83,0.725,2.2978744,0.06479
482,5,0,0.86,0.8,2.3004412,0.09019
483,10,0,0.83,0.725,2.3604786,0.06066
483,3,1,0.9,0.915,2.5622531,0.17735
483,7,1,0.9,0.85,2.579693,0.14050
483,15,1,0.91,0.875,2.5406972,0.17610
483,12,1,0.875,0.91,2.5979874,0.13988
483,5,0,0.86,0.8,2.3106682,0.08979
483,16,0,0.88,0.865,2.3568843,0.10182
484,15,1,0.91,0.875,2.5492709,0.17862
484,6,0,0.89,0.875,2.3089845,0.11781
484,12,1,0.875,0.91,2.5487411,0.16338
484,11,0,0.84,0.83,2.2873697,0.08555
484,16,0,0.88,0.865,2.3177955,0.10558
484,3,1,0.9,0.915,2.5892191,0.17208
484,10,0,0.83,0.725,2.2969185,0.06651
485,9,1,0.85,0.775,2.500163,0.14020
485,14,0,0.92,0.85,2.401447,0.11181
485,12,1,0.875,0.91,2.5718519,0.17502
485,10,0,0.83,0.725,2.3009306,0.07347
485,3,1,0.9,0.915,2.5680953,0.19735
485,2,0,0.84,0.825,2.3194398,0.08669
485,11,0,0.84,0.83,2.2866701,0.10061
486,8,0,0.92,0.925,2.3717847,0.14069
486,9,1,0.85,0.775,2.5150549,0.13686
486,14,0,0.92,0.85,2.3860032,0.10996
486,10,0,0.83,0.725,2.3290126,0.06557
486,12,1,0.875,0.91,2.6760072,0.12944
486,15,1,0.91,0.875,2.5891728,0.18410
486,16,0,0.88,0.865,2.3316825,0.11515
487,1,1,0.91,0.85,2.5491395,0.16640
487,3,1,0.9,0.915,2.5481602,0.17388
487,12,1,0.875,0.91,2.5432047,0.15031
487,8,0,0.92,0.925,2.3788349,0.11825
487,13,1,0.78,0.82,2.4959693,0.09756
487,5,0,0.86,0.8,2.3097614,0.08435
487,16,0,0.88,0.865,2.3240115,0.10116
488,2,0,0.84,0.825,2.3447077,0.10190
488,13,1,0.78,0.82,2.5237718,0.14715
488,4,1,0.84,0.78,2.5266432,0.16548
488,8,0,0.92,0.925,2.4081547,0.16172
488,16,0,0.88,0.865,2.3829984,0.12190
488,10,0,0.83,0.725,2.4647343,0.05662
488,11,0,0.84,0.83,2.2970416,0.11912
489,8,0,0.92,0.925,2.3702459,0.12611
489,15,1,0.91,0.875,2.5536272,0.15730
489,4,1,0.84,0.78,2.5186739,0.09824
489,13,1,0.78,0.82,2.4585623,0.10391
489,2,0,0.84,0.825,2.3232707,0.07772
489,3,1,0.9,0.915,2.5602774,0.16941
489,1,1,0.91,0.85,2.536191,0.15964
490,5,0,0.86,0.8,2.3779701,0.07602
490,6,0,0.89,0.875,2.3458151,0.10937
490,16,0,0.88,0.865,2.3199617,0.10638
490,12,1,0.875,0.91,2.5689369,0.16600
490,8,0,0.92,0.925,2.4274993,0.11243
490,4,1,0.84,0.78,2.4754089,0.13208
490,15,1,0.91,0.875,2.5541869,0.18440
491,4,1,0.84,0.78,2.5016002,0.15051
491,13,1,0.78,0.82,2.514662,0.12582
491,8,0,0.92,0.925,2.4412151,0.12969
491,11,0,0.84,0.83,2.3619408,0.08789
491,10,0,0.83,0.725,2.3890594,0.06231
491,16,0,0.88,0.865,2.3343501,0.12617
491,3,1,0.9,0.915,2.6253705,0.19671
492,1,1,0.91,0.85,2.5455194,0.16832
492,9,1,0.85,0.775,2.4909167,0.12609
492,16,0,0.88,0.865,2.3277799,0.10332
492,7,1,0.9,0.85,2.5869305,0.14198
492,12,1,0.875,0.91,2.5819225,0.14466
492,8,0,0.92,0.925,2.3949349,0.12046
492,2,0,0.84,0.825,2.3303223,0.08268
493,14,0,0.92,0.85,2.4143152,0.09195
493,12,1,0.875,0.91,2.5487849,0.16981
493,15,1,0.91,0.875,2.5554101,0.16965
493,6,0,0.89,0.875,2.3049768,0.11467
493,3,1,0.9,0.915,2.5680058,0.17408
493,16,0,0.88,0.865,2.3531699,0.09205
493,2,0,0.84,0.825,2.340676,0.07587
494,2,0,0.84,0.825,2.3152857,0.09138
494,3,1,0.9,0.915,2.5853071,0.19923
494,16,0,0.88,0.865,2.3546917,0.10709
494,10,0,0.83,0.725,2.3035166,0.07119
494,7,1,0.9,0.85,2.5984702,0.16572
494,6,0,0.89,0.875,2.3153504,0.12698
494,14,0,0.92,0.85,2.3817293,0.11920
495,7,1,0.9,0.85,2.6074114,0.11492
495,12,1,0.875,0.91,2.5359383,0.14731
495,8,0,0.92,0.925,2.4075753,0.10096
495,15,1,0.91,0.875,2.5417861,0.14447
495,1,1,0.91,0.85,2.5271972,0.14387
495,3,1,0.9,0.915,2.5662001,0.14326
495,14,0,0.92,0.85,2.3658353,0.09805
496,12,1,0.875,0.91,2.5270521,0.14323
496,15,1,0.91,0.875,2.5269477,0.15942
496,1,1,0.91,0.85,2.5215623,0.14546
496,7,1,0.9,0.85,2.5547682,0.13253
496,10,0,0.83,0.725,2.3650031,0.05052
496,8,0,0.92,0.925,2.4198043,0.10395
496,3,1,0.9,0.915,2.5438524,0.15785
497,6,0,0.89,0.875,2.3239171,0.10704
497,10,0,0.83,0.725,2.3961675,0.05084
497,1,1,0.91,0.85,2.5376476,0.15987
497,3,1,0.9,0.915,2.5447514,0.17495
497,8,0,0.92,0.925,2.3914112,0.11433
497,7,1,0.9,0.85,2.5708344,0.14144
497,15,1,0.91,0.875,2.6235161,0.13914
498,10,0,0.83,0.725,2.3101421,0.07067
498,3,1,0.9,0.915,2.5670734,0.19874
498,16,0,0.88,0.865,2.3556304,0.10440
498,8,0,0.92,0.925,2.3759119,0.13549
498,2,0,0.84,0.825,2.3745264,0.07596
498,12,1,0.875,0.91,2.5907205,0.16222
498,4,1,0.84,0.78,2.4845246,0.13681
499,8,0,0.92,0.925,2.3570409,0.13604
499,15,1,0.91,0.875,2.5949193,0.18174
499,7,1,0.9,0.85,2.5601504,0.16889
499,5,0,0.86,0.8,2.3493236,0.07957
499,16,0,0.88,0.865,2.3438041,0.10242
499,11,0,0.84,0.83,2.2865155,0.09515
499,14,0,0.92,0.85,2.3677342,0.11862
500,14,0,0.92,0.85,2.367158,0.11274
500,6,0,0.89,0.875,2.3337127,0.11339
500,3,1,0.9,0.915,2.5644971,0.17720
500,1,1,0.91,0.85,2.5682972,0.16363
500,2,0,0.84,0.825,2.3502451,0.07926
500,11,0,0.84,0.83,2.3908599,0.06865
500,12,1,0.875,0.91,2.5507423,0.17026
501,1,1,0.91,0.85,2.5455211,0.14739
501,10,0,0.83,0.725,2.3132425,0.05911
501,11,0,0.84,0.83,2.3224923,0.07315
501,4,1,0.84,0.78,2.4702349,0.11520
501,8,0,0.92,0.925,2.3767436,0.11072
501,2,0,0.84,0.825,2.3513811,0.06827
501,3,1,0.9,0.915,2.5512223,0.16093
501,15,1,0.91,0.875,2.5400022,0.16082
502,16,0,0.88,0.865,2.3527321,0.09359
502,15,1,0.91,0.875,2.5871642,0.14916
502,13,1,0.78,0.82,2.4637774,0.10088
502,8,0,0.92,0.925,2.410022,0.11407
502,1,1,0.91,0.85,2.5388131,0.16062
502,2,0,0.84,0.825,2.330025,0.07744
502,4,1,0.84,0.78,2.4888092,0.12171
502,9,1,0.85,0.775,2.6628754,0.07545
503,8,0,0.92,0.925,2.407415,0.09567
503,3,1,0.9,0.915,2.5317534,0.15942
503,14,0,0.92,0.85,2.3598154,0.09330
503,4,1,0.84,0.78,2.4660807,0.10483
503,13,1,0.78,0.82,2.4595961,0.09055
503,2,0,0.84,0.825,2.310528,0.07026
503,15,1,0.91,0.875,2.5254557,0.15122
503,12,1,0.875,0.91,2.5476112,0.13550
504,6,0,0.89,0.875,2.3030815,0.12871
504,13,1,0.78,0.82,2.6466489,0.08686
504,16,0,0.88,0.865,2.3560686,0.10373
504,8,0,0.92,0.925,2.3658901,0.14197
504,5,0,0.86,0.8,2.2961505,0.09661
504,4,1,0.84,0.78,2.5072583,0.14817
504,11,0,0.84,0.83,2.2836055,0.09958
504,2,0,0.84,0.825,2.3562998,0.08076
505,2,0,0.84,0.825,2.3639922,0.06865
505,3,1,0.9,0.915,2.5579194,0.15937
505,16,0,0.88,0.865,2.3470775,0.09288
505,15,1,0.91,0.875,2.5608216,0.15052
505,10,0,0.83,0.725,2.3145321,0.05878
505,12,1,0.875,0.91,2.5599939,0.14085
505,13,1,0.78,0.82,2.4755466,0.09930
505,7,1,0.9,0.85,2.61723,0.12545
506,8,0,0.92,0.925,2.4251351,0.10460
506,7,1,0.9,0.85,2.592131,0.12472
506,9,1,0.85,0.775,2.478865,0.10872
506,10,0,0.83,0.725,2.2949015,0.06206
506,1,1,0.91,0.85,2.5397237,0.14631
506,4,1,0.84,0.78,2.4703352,0.11503
506,13,1,0.78,0.82,2.4671609,0.09640
506,12,1,0.875,0.91,2.5690616,0.13902
507,3,1,0.9,0.915,2.5585525,0.17538
507,12,1,0.875,0.91,2.6439225,0.12251
507,11,0,0.84,0.83,2.2961826,0.08138
507,16,0,0.88,0.865,2.3526549,0.09245
507,2,0,0.84,0.825,2.3214892,0.07770
507,14,0,0.92,0.85,2.3781841,0.10188
507,4,1,0.84,0.78,2.4718691,0.11886
507,9,1,0.85,0.775,2.4832495,0.12467
508,15,1,0.91,0.875,2.5602502,0.14864
508,8,0,0.92,0.925,2.3598637,0.11279
508,7,1,0.9,0.85,2.5368477,0.13929
508,6,0,0.89,0.875,2.2948853,0.10265
508,5,0,0.86,0.8,2.2867767,0.07833
508,12,1,0.875,0.91,2.5555993,0.13501
508,11,0,0.84,0.83,2.2789653,0.07922
508,9,1,0.85,0.775,2.5056207,0.10321
509,16,0,0.88,0.865,2.3439594,0.09244
509,5,0,0.86,0.8,2.2960637,0.08849
509,4,1,0.84,0.78,2.4827803,0.11425
509,12,1,0.875,0.91,2.5632829,0.15360
509,13,1,0.78,0.82,2.4996622,0.09742
509,2,0,0.84,0.825,2.3111803,0.08077
509,7,1,0.9,0.85,2.5522257,0.15701
509,6,0,0.89,0.875,2.3239035,0.11139
510,16,0,0.88,0.865,2.3479494,0.08430
510,8,0,0.92,0.925,2.3463804,0.11283
510,14,0,0.92,0.85,2.4145999,0.08311
510,11,0,0.84,0.83,2.2811152,0.07876
510,6,0,0.89,0.875,2.3031178,0.10216
510,3,1,0.9,0.915,2.5500813,0.16845
510,1,1,0.91,0.85,2.5487388,0.15807
510,4,1,0.84,0.78,2.4971458,0.10950
511,7,1,0.9,0.85,2.5496061,0.14095
511,12,1,0.875,0.91,2.6132982,0.11994
511,16,0,0.88,0.865,2.3205406,0.08688
511,8,0,0.92,0.925,2.3747182,0.10658
511,5,0,0.86,0.8,2.2938525,0.07884
511,6,0,0.89,0.875,2.3096667,0.10220
511,4,1,0.84,0.78,2.4761805,0.11445
511,1,1,0.91,0.85,2.5571969,0.14829
512,6,0,0.89,0.875,2.3030393,0.11933
512,14,0,0.92,0.85,2.360563,0.11027
512,11,0,0.84,0.83,2.2723008,0.08800
512,16,0,0.88,0.865,2.3167835,0.10503
512,15,1,0.91,0.875,2.5612438,0.18855
512,5,0,0.86,0.8,2.3047733,0.08842
512,10,0,0.83,0.725,2.2971092,0.06616
512,9,1,0.85,0.775,2.5450031,0.12450
513,16,0,0.88,0.865,2.3333493,0.10255
513,7,1,0.9,0.85,2.5662314,0.15445
513,1,1,0.91,0.85,2.5542826,0.16076
513,4,1,0.84,0.78,2.5055451,0.11283
513,8,0,0.92,0.925,2.3828713,0.12266
513,13,1,0.78,0.82,2.5547632,0.08623
513,10,0,0.83,0.725,2.2973139,0.06572
513,5,0,0.86,0.8,2.2970302,0.08796
514,6,0,0.89,0.875,2.360543,0.09525
514,14,0,0.92,0.85,2.3662976,0.10184
514,13,1,0.78,0.82,2.4787488,0.09784
514,16,0,0.88,0.865,2.3157291,0.10066
514,11,0,0.84,0.83,2.2733455,0.08524
514,7,1,0.9,0.85,2.5732268,0.14061
514,9,1,0.85,0.775,2.5316353,0.11078
514,1,1,0.91,0.85,2.5373792,0.16337
515,9,1,0.85,0.775,2.4849519,0.12537
515,10,0,0.83,0.725,2.287792,0.06529
515,3,1,0.9,0.915,2.5554689,0.17966
515,2,0,0.84,0.825,2.3354486,0.07337
515,5,0,0.86,0.8,2.3034728,0.08172
515,14,0,0.92,0.85,2.381841,0.09998
515,7,1,0.9,0.85,2.5563793,0.15464
515,6,0,0.89,0.875,2.302372,0.11355
516,8,0,0.92,0.925,2.3556975,0.11961
516,1,1,0.91,0.85,2.8241604,0.07477
516,15,1,0.91,0.875,2.5409318,0.16977
516,7,1,0.9,0.85,2.5484069,0.14703
516,6,0,0.89,0.875,2.3006104,0.10463
516,5,0,0.86,0.8,2.2847511,0.08117
516,16,0,0.88,0.865,2.3117975,0.09496
516,14,0,0.92,0.85,2.3518785,0.10232
517,13,1,0.78,0.82,2.4706345,0.10256
517,5,0,0.86,0.8,2.351214,0.06998
517,6,0,0.89,0.875,2.3268767,0.09747
517,14,0,0.92,0.85,2.3606671,0.09393
517,9,1,0.85,0.775,2.4914764,0.10933
517,8,0,0.92,0.925,2.369006,0.11053
517,3,1,0.9,0.915,2.5493664,0.16853
517,12,1,0.875,0.91,2.5614233,0.14604
518,1,1,0.91,0.85,2.534734,0.14802
518,14,0,0.92,0.85,2.4614025,0.07619
518,7,1,0.9,0.85,2.719272,0.08712
518,13,1,0.78,0.82,2.4695923,0.09441
518,3,1,0.9,0.915,2.5453862,0.15835
518,8,0,0.92,0.925,2.3606941,0.11678
518,16,0,0.88,0.865,2.3406707,0.08629
518,12,1,0.875,0.91,2.5921638,0.12904
519,5,0,0.86,0.8,2.3173458,0.08394
519,6,0,0.89,0.875,2.3072607,0.11645
519,11,0,0.84,0.83,2.2785596,0.08800
519,1,1,0.91,0.85,2.59271,0.14186
519,14,0,0.92,0.85,2.5015339,0.07699
519,4,1,0.84,0.78,2.5189201,0.10741
519,9,1,0.85,0.775,2.4944678,0.12368
519,7,1,0.9,0.85,2.5749242,0.15390
520,12,1,0.875,0.91,2.5711718,0.14440
520,10,0,0.83,0.725,2.2929543,0.06279
520,1,1,0.91,0.85,2.5360826,0.14851
520,11,0,0.84,0.83,2.2901557,0.08336
520,8,0,0.92,0.925,2.397552,0.10729
520,15,1,0.91,0.875,2.5443191,0.15680
520,4,1,0.84,0.78,2.476011,0.11548
520,6,0,0.89,0.875,2.4503052,0.07672
521,12,1,0.875,0.91,2.5640429,0.16693
521,3,1,0.9,0.915,2.6742418,0.14604
521,6,0,0.89,0.875,2.3110306,0.10644
521,2,0,0.84,0.825,2.3319568,0.07479
521,16,0,0.88,0.865,2.3311375,0.09645
521,10,0,0.83,0.725,2.293945,0.06288
521,8,0,0.92,0.925,2.3534019,0.12739
521,14,0,0.92,0.85,2.3558186,0.10977
522,2,0,0.84,0.825,2.3672129,0.06765
522,10,0,0.83,0.725,2.2966065,0.06625
522,12,1,0.875,0.91,2.5610777,0.15860
522,6,0,0.89,0.875,2.3032808,0.10900
522,15,1,0.91,0.875,2.5498369,0.17679
522,8,0,0.92,0.925,2.3654663,0.11820
522,5,0,0.86,0.8,2.2989938,0.08472
522,13,1,0.78,0.82,2.4806674,0.11317
523,7,1,0.9,0.85,2.5335292,0.14445
523,6,0,0.89,0.875,2.3453744,0.09403
523,8,0,0.92,0.925,2.3519851,0.12023
523,9,1,0.85,0.775,2.4739478,0.11580
523,13,1,0.78,0.82,2.4749053,0.09672
523,3,1,0.9,0.915,2.5428802,0.16679
523,5,0,0.86,0.8,2.285717,0.08158
523,11,0,0.84,0.83,2.2832348,0.07976
524,14,0,0.92,0.85,2.4206112,0.08263
524,15,1,0.91,0.875,2.577345,0.15537
524,9,1,0.85,0.775,2.4864637,0.11548
524,16,0,0.88,0.865,2.3132068,0.09669
524,7,1,0.9,0.85,2.5684221,0.13901
524,13,1,0.78,0.82,2.4774225,0.09948
524,11,0,0.84,0.83,2.2836472,0.08481
524,8,0,0.92,0.925,2.3583188,0.12314
525,10,0,0.83,0.725,2.2932058,0.06361
525,12,1,0.875,0.91,2.5489131,0.15324
525,14,0,0.92,0.85,2.4058934,0.09336
525,8,0,0.92,0.925,2.4016771,0.11301
525,4,1,0.84,0.78,2.5148255,0.10304
525,7,1,0.9,0.85,2.5394142,0.14909
525,9,1,0.85,0.775,2.4988797,0.11361
525,13,1,0.78,0.82,2.4602859,0.10658
526,5,0,0.86,0.8,2.2926875,0.08137
526,4,1,0.84,0.78,2.477407,0.11437
526,16,0,0.88,0.865,2.3599334,0.08220
526,1,1,0.91,0.85,2.5395645,0.14615
526,3,1,0.9,0.915,2.5537228,0.15723
526,11,0,0.84,0.83,2.2755086,0.08367
526,15,1,0.91,0.875,2.5396475,0.15633
526,2,0,0.84,0.825,2.3234066,0.07611
527,4,1,0.84,0.78,2.4648196,0.09755
527,11,0,0.84,0.83,2.2697282,0.07776
527,9,1,0.85,0.775,2.4647214,0.10070
527,1,1,0.91,0.85,2.5306554,0.13566
527,6,0,0.89,0.875,2.2932414,0.09596
527,8,0,0.92,0.925,2.3606717,0.10297
527,3,1,0.9,0.915,2.5361272,0.14862
527,15,1,0.91,0.875,2.5226763,0.14471
528,5,0,0.86,0.8,2.3164571,0.07857
528,14,0,0.92,0.85,2.3774512,0.09830
528,10,0,0.83,0.725,2.2985956,0.05841
528,4,1,0.84,0.78,2.469572,0.12498
528,6,0,0.89,0.875,2.3019887,0.10872
528,8,0,0.92,0.925,2.3595842,0.12100
528,7,1,0.9,0.85,2.5723709,0.14628
528,12,1,0.875,0.91,2.5568894,0.15796
529,15,1,0.91,0.875,2.5394382,0.17643
529,7,1,0.9,0.85,2.6397098,0.12888
529,11,0,0.84,0.83,2.2760689,0.09031
529,13,1,0.78,0.82,2.4693946,0.10469
529,6,0,0.89,0.875,2.3072286,0.11803
529,10,0,0.83,0.725,2.2940304,0.06621
529,9,1,0.85,0.775,2.501042,0.12621
529,2,0,0.84,0.825,2.3114992,0.08351
530,10,0,0.83,0.725,2.3182433,0.06201
530,1,1,0.91,0.85,2.5587719,0.16088
530,9,1,0.85,0.775,2.4871931,0.12478
530,12,1,0.875,0.91,2.5604432,0.15935
530,14,0,0.92,0.85,2.3620439,0.10557
530,5,0,0.86,0.8,2.3025533,0.08384
530,6,0,0.89,0.875,2.3206894,0.11409
530,2,0,0.84,0.825,2.3311526,0.08224
531,2,0,0.84,0.825,2.3096208,0.08529
531,8,0,0.92,0.925,2.3652478,0.13498
531,4,1,0.84,0.78,2.4911531,0.13827
531,14,0,0.92,0.85,2.3957234,0.09850
531,10,0,0.83,0.725,2.3012468,0.06656
531,7,1,0.9,0.85,2.5858774,0.17364
531,11,0,0.84,0.83,2.2818074,0.09673
531,5,0,0.86,0.8,2.2926509,0.09497
532,15,1,0.91,0.875,2.5395346,0.15398
532,1,1,0.91,0.85,2.5537077,0.13586
532,6,0,0.89,0.875,2.2902812,0.09811
532,14,0,0.92,0.85,2.3501616,0.08558
532,8,0,0.92,0.925,2.3613038,0.10594
532,16,0,0.88,0.865,2.3062851,0.08819
532,12,1,0.875,0.91,2.5362844,0.14194
532,13,1,0.78,0.82,2.4620453,0.09196
533,2,0,0.84,0.825,2.3360156,0.07172
533,13,1,0.78,0.82,2.5089766,0.08934
533,5,0,0.86,0.8,2.2987364,0.08179
533,1,1,0.91,0.85,2.5554419,0.14535
533,15,1,0.91,0.875,2.5276483,0.16130
533,4,1,0.84,0.78,2.4664552,0.11692
533,16,0,0.88,0.865,2.3546369,0.08952
533,7,1,0.9,0.85,2.5391993,0.14179
534,3,1,0.9,0.915,2.5441087,0.14943
534,1,1,0.91,0.85,2.5247292,0.15081
534,6,0,0.89,0.875,2.2968284,0.09843
534,5,0,0.86,0.8,2.386025,0.05950
534,9,1,0.85,0.775,2.4703958,0.10987
534,11,0,0.84,0.83,2.2789531,0.07462
534,8,0,0.92,0.925,2.351087,0.11288
534,12,1,0.875,0.91,2.5389636,0.14568
535,4,1,0.84,0.78,2.4735844,0.10043
535,1,1,0.91,0.85,2.5308531,0.14243
535,7,1,0.9,0.85,2.535235,0.13023
535,13,1,0.78,0.82,2.4520581,0.08845
535,2,0,0.84,0.825,2.3367501,0.06744
535,8,0,0.92,0.925,2.3712131,0.11149
535,3,1,0.9,0.915,2.5362041,0.15583
535,9,1,0.85,0.775,2.4873934,0.10449
536,14,0,0.92,0.85,2.4504998,0.07563
536,3,1,0.9,0.915,2.5659085,0.17310
536,8,0,0.92,0.925,2.3639966,0.11398
536,11,0,0.84,0.83,2.3142292,0.07315
536,10,0,0.83,0.725,2.311196,0.05661
536,15,1,0.91,0.875,2.5374486,0.16874
536,16,0,0.88,0.865,2.3268098,0.09431
536,12,1,0.875,0.91,2.5916269,0.13907
537,4,1,0.84,0.78,2.4759501,0.10993
537,7,1,0.9,0.85,2.5558438,0.13615
537,16,0,0.88,0.865,2.3178374,0.09179
537,2,0,0.84,0.825,2.3083354,0.06907
537,14,0,0.92,0.85,2.3585986,0.09704
537,3,1,0.9,0.915,2.5906284,0.14532
537,6,0,0.89,0.875,2.2982919,0.10702
537,12,1,0.875,0.91,2.5605532,0.14191
538,12,1,0.875,0.91,2.5559391,0.13178
538,13,1,0.78,0.82,2.4720135,0.09217
538,8,0,0.92,0.925,2.3615866,0.11374
